,DEPTH,DT,GR,NPHI,PEF,RHOB,WELL
145873,3258.8,71.2531,39.6072,0.1438,7.1644,2.5721,15/9-F-1 A
145874,3258.9,71.0884,39.2994,0.1425,7.1496,2.573,15/9-F-1 A
145875,3259.0,71.0761,38.5347,0.1407,7.1547,2.574,15/9-F-1 A
145876,3259.1,71.1059,37.4273,0.1386,7.178,2.5751,15/9-F-1 A
145877,3259.2,71.1356,36.5099,0.1366,7.2167,2.5756,15/9-F-1 A
145878,3259.3,71.1367,38.8387,0.1352,7.2639,2.5765,15/9-F-1 A
145879,3259.4,71.1275,39.8536,0.1342,7.3193,2.5794,15/9-F-1 A
145880,3259.5,71.1186,39.3155,0.1329,7.3825,2.5841,15/9-F-1 A
145881,3259.6,71.2157,39.0751,0.1307,7.4422,2.5886,15/9-F-1 A
145882,3259.7,71.361,39.0366,0.1283,7.4553,2.5891,15/9-F-1 A
145883,3259.8,71.5065,40.7918,0.126,7.4683,2.5896,15/9-F-1 A
145884,3259.9,71.6691,41.6361,0.1251,7.4443,2.5884,15/9-F-1 A
145885,3260.0,71.8415,41.4193,0.1251,7.4229,2.5876,15/9-F-1 A
145886,3260.1,72.0139,41.9971,0.1255,7.4047,2.5867,15/9-F-1 A
145887,3260.2,72.2026,42.6618,0.1265,7.3751,2.5849,15/9-F-1 A
145888,3260.3,72.4024,42.789,0.1279,7.3267,2.583,15/9-F-1 A
145889,3260.4,72.6021,44.077,0.1294,7.2685,2.582,15/9-F-1 A
145890,3260.5,72.7629,44.6657,0.1303,7.2207,2.5822,15/9-F-1 A
145891,3260.6,72.8911,43.4794,0.1304,7.1884,2.5835,15/9-F-1 A
145892,3260.7,73.0192,45.6425,0.1301,7.1711,2.5849,15/9-F-1 A
145893,3260.8,73.1262,46.0975,0.1299,7.1651,2.5854,15/9-F-1 A
145894,3260.9,73.2117,45.4779,0.1277,7.1712,2.5842,15/9-F-1 A
145895,3261.0,73.2972,46.0859,0.1297,7.2005,2.5805,15/9-F-1 A
145896,3261.1,73.3694,47.0006,0.1327,7.2502,2.5748,15/9-F-1 A
145897,3261.2,73.4256,45.6069,0.1391,7.2961,2.5692,15/9-F-1 A
145898,3261.3,73.4818,44.4481,0.1387,7.3091,2.5663,15/9-F-1 A
145899,3261.4,73.517,46.3309,0.1401,7.2955,2.5669,15/9-F-1 A
145900,3261.5,73.5207,46.8797,0.1403,7.2816,2.5694,15/9-F-1 A
145901,3261.6,73.5244,46.2691,0.1404,7.2795,2.5719,15/9-F-1 A
145902,3261.7,73.519,44.8091,0.1411,7.2933,2.5726,15/9-F-1 A
145903,3261.8,73.4972,45.2452,0.1422,7.3115,2.5717,15/9-F-1 A
145904,3261.9,73.4754,44.6952,0.143,7.3201,2.571,15/9-F-1 A
145905,3262.0,73.4404,45.1624,0.1461,7.31,2.5714,15/9-F-1 A
145906,3262.1,73.3756,45.3256,0.1457,7.2754,2.5725,15/9-F-1 A
145907,3262.2,73.3108,47.8026,0.1456,7.2198,2.5736,15/9-F-1 A
145908,3262.3,73.2308,49.0704,0.1461,7.1622,2.5738,15/9-F-1 A
145909,3262.4,73.1071,47.4763,0.1467,7.1319,2.5738,15/9-F-1 A
145910,3262.5,72.9834,45.0797,0.1465,7.1582,2.5746,15/9-F-1 A
145911,3262.6,72.8596,45.2025,0.1454,7.2297,2.5757,15/9-F-1 A
145912,3262.7,72.7358,45.4108,0.1435,7.2908,2.5762,15/9-F-1 A
145913,3262.8,72.6119,45.368,0.1416,7.2954,2.5747,15/9-F-1 A
145914,3262.9,72.4931,42.8044,0.1399,7.2428,2.5718,15/9-F-1 A
145915,3263.0,72.4005,43.0587,0.1388,7.1593,2.5688,15/9-F-1 A
145916,3263.1,72.308,43.7923,0.1386,7.0719,2.5667,15/9-F-1 A
145917,3263.2,72.2281,42.4767,0.1398,7.0031,2.5663,15/9-F-1 A
145918,3263.3,72.2474,42.8963,0.1426,6.9819,2.5666,15/9-F-1 A
145919,3263.4,72.2667,41.6679,0.1457,7.0156,2.5666,15/9-F-1 A
145920,3263.5,72.2871,42.5119,0.148,7.0907,2.5667,15/9-F-1 A
145921,3263.6,72.3218,42.9181,0.1483,7.1674,2.5674,15/9-F-1 A
145922,3263.7,72.3565,41.625,0.1465,7.2187,2.569,15/9-F-1 A
145923,3263.8,72.3903,41.5443,0.144,7.2389,2.5699,15/9-F-1 A
145924,3263.9,72.3743,41.3939,0.1417,7.2355,2.5693,15/9-F-1 A
145925,3264.0,72.3583,41.785,0.1402,7.2203,2.5686,15/9-F-1 A
145926,3264.1,72.3421,42.606,0.1386,7.1959,2.5704,15/9-F-1 A
145927,3264.2,72.2707,43.1184,0.1366,7.1695,2.5752,15/9-F-1 A
145928,3264.3,72.1973,43.9436,0.1342,7.1668,2.5805,15/9-F-1 A
145929,3264.4,72.1238,43.4866,0.1327,7.2057,2.5837,15/9-F-1 A
145930,3264.5,72.0144,41.7299,0.1331,7.2722,2.5843,15/9-F-1 A
145931,3264.6,71.9018,42.0952,0.1349,7.3203,2.5827,15/9-F-1 A
145932,3264.7,71.7893,43.7991,0.1368,7.3182,2.5804,15/9-F-1 A
145933,3264.8,71.6847,43.4134,0.1375,7.2843,2.5786,15/9-F-1 A
145934,3264.9,71.5813,43.4422,0.1376,7.2539,2.5785,15/9-F-1 A
145935,3265.0,71.4778,43.6189,0.1378,7.2333,2.5798,15/9-F-1 A
145936,3265.1,71.3494,43.6935,0.1385,7.2012,2.581,15/9-F-1 A
145937,3265.2,71.2156,42.1874,0.1392,7.1639,2.5812,15/9-F-1 A
145938,3265.3,71.0818,42.5554,0.1397,7.1492,2.5803,15/9-F-1 A
145939,3265.4,70.9719,43.4217,0.1397,7.1697,2.5783,15/9-F-1 A
145940,3265.5,70.8687,42.109,0.1395,7.2008,2.5767,15/9-F-1 A
145941,3265.6,70.7658,42.7421,0.1395,7.2081,2.5764,15/9-F-1 A
145942,3265.7,70.7499,42.528,0.1401,7.1846,2.5772,15/9-F-1 A
145943,3265.8,70.7667,42.2179,0.1439,7.1623,2.5782,15/9-F-1 A
145944,3265.9,70.7836,41.5964,0.144,7.1438,2.5779,15/9-F-1 A
145945,3266.0,70.8638,41.1684,0.1433,7.1205,2.5769,15/9-F-1 A
145946,3266.1,70.9738,41.1923,0.1423,7.0877,2.5755,15/9-F-1 A
145947,3266.2,71.0836,41.1542,0.1385,7.0723,2.5731,15/9-F-1 A
145948,3266.3,71.1833,41.1308,0.1376,7.1014,2.5699,15/9-F-1 A
145949,3266.4,71.277,40.5689,0.136,7.1643,2.5676,15/9-F-1 A
145950,3266.5,71.3708,40.2499,0.134,7.2192,2.5677,15/9-F-1 A
145951,3266.6,71.4605,40.1989,0.1313,7.2429,2.5706,15/9-F-1 A
145952,3266.7,71.5473,41.0083,0.1284,7.2264,2.5746,15/9-F-1 A
145953,3266.8,71.6341,41.5943,0.1264,7.1878,2.5781,15/9-F-1 A
145954,3266.9,71.6926,42.5604,0.1257,7.142,2.5797,15/9-F-1 A
145955,3267.0,71.7265,42.5101,0.1299,7.1088,2.5792,15/9-F-1 A
145956,3267.1,71.7604,42.1588,0.1291,7.1031,2.5767,15/9-F-1 A
145957,3267.2,71.828,42.5846,0.1314,7.1354,2.5734,15/9-F-1 A
145958,3267.3,71.9311,42.1711,0.1332,7.1855,2.5713,15/9-F-1 A
145959,3267.4,72.0342,41.4804,0.1343,7.2272,2.5713,15/9-F-1 A
145960,3267.5,72.1352,42.2361,0.1348,7.2439,2.5731,15/9-F-1 A
145961,3267.6,72.2337,40.8858,0.1351,7.2269,2.5752,15/9-F-1 A
145962,3267.7,72.3322,40.8317,0.135,7.1879,2.5752,15/9-F-1 A
145963,3267.8,72.4285,41.6363,0.1351,7.1254,2.5725,15/9-F-1 A
145964,3267.9,72.5215,42.9342,0.1354,7.05,2.5683,15/9-F-1 A
145965,3268.0,72.6146,42.7831,0.1356,6.9926,2.5645,15/9-F-1 A
145966,3268.1,72.6879,43.941,0.1359,6.9792,2.5619,15/9-F-1 A
145967,3268.2,72.724,45.1065,0.1366,7.0014,2.5609,15/9-F-1 A
145968,3268.3,72.7601,46.5027,0.138,7.0288,2.5617,15/9-F-1 A
145969,3268.4,72.8,46.0521,0.1397,7.0568,2.5635,15/9-F-1 A
145970,3268.5,72.849,46.0118,0.141,7.0924,2.5657,15/9-F-1 A
145971,3268.6,72.898,44.2004,0.1421,7.1236,2.5674,15/9-F-1 A
145972,3268.7,72.9575,45.1628,0.1433,7.134,2.5682,15/9-F-1 A
145973,3268.8,73.0487,46.3446,0.1443,7.125,2.5685,15/9-F-1 A
145974,3268.9,73.1399,46.3649,0.1444,7.1172,2.5688,15/9-F-1 A
145975,3269.0,73.2408,45.4652,0.1427,7.1193,2.5695,15/9-F-1 A
145976,3269.1,73.3807,45.1958,0.1404,7.1064,2.5702,15/9-F-1 A
145977,3269.2,73.5206,45.9941,0.1392,7.0648,2.5708,15/9-F-1 A
145978,3269.3,73.669,44.2174,0.1399,7.0045,2.5714,15/9-F-1 A
145979,3269.4,73.8644,44.5985,0.1422,6.9558,2.5713,15/9-F-1 A
145980,3269.5,74.0598,46.6692,0.1455,6.9415,2.5699,15/9-F-1 A
145981,3269.6,74.2504,47.1252,0.15,6.9459,2.568,15/9-F-1 A
145982,3269.7,74.4005,48.2194,0.1549,6.946,2.5662,15/9-F-1 A
145983,3269.8,74.5505,49.2289,0.1594,6.9274,2.5647,15/9-F-1 A
145984,3269.9,74.6971,48.6336,0.1622,6.8767,2.5627,15/9-F-1 A
145985,3270.0,74.7848,48.8173,0.1632,6.8029,2.5605,15/9-F-1 A
145986,3270.1,74.8724,51.0826,0.1628,6.729,2.5583,15/9-F-1 A
145987,3270.2,74.9594,53.5794,0.1615,6.6875,2.5571,15/9-F-1 A
145988,3270.3,74.9834,53.3735,0.1594,6.6843,2.5554,15/9-F-1 A
145989,3270.4,75.0072,52.0414,0.157,6.7066,2.5529,15/9-F-1 A
145990,3270.5,75.0312,51.1248,0.1549,6.7309,2.551,15/9-F-1 A
145991,3270.6,75.1124,51.3511,0.1539,6.7506,2.5509,15/9-F-1 A
145992,3270.7,75.196,52.0621,0.1544,6.7776,2.5518,15/9-F-1 A
145993,3270.8,75.2799,49.9721,0.156,6.8122,2.5516,15/9-F-1 A
145994,3270.9,75.4926,50.998,0.1586,6.8444,2.5501,15/9-F-1 A
145995,3271.0,75.7178,50.3064,0.1622,6.8589,2.5487,15/9-F-1 A
145996,3271.1,75.943,50.3381,0.1669,6.8533,2.5489,15/9-F-1 A
145997,3271.2,76.1667,48.9373,0.172,6.8352,2.5494,15/9-F-1 A
145998,3271.3,76.3903,50.0996,0.1764,6.8108,2.5485,15/9-F-1 A
145999,3271.4,76.6137,51.4573,0.1788,6.7846,2.5461,15/9-F-1 A
146000,3271.5,76.8034,51.9278,0.1797,6.757,2.5434,15/9-F-1 A
146001,3271.6,76.9855,53.6162,0.1802,6.7365,2.5418,15/9-F-1 A
146002,3271.7,77.1674,56.0372,0.1815,6.7169,2.5404,15/9-F-1 A
146003,3271.8,77.2309,55.298,0.1829,6.6876,2.539,15/9-F-1 A
146004,3271.9,77.2586,53.7753,0.1831,6.6524,2.538,15/9-F-1 A
146005,3272.0,77.2862,56.0798,0.1793,6.6152,2.5376,15/9-F-1 A
146006,3272.1,77.3021,57.9069,0.1784,6.5891,2.5373,15/9-F-1 A
146007,3272.2,77.3134,59.4821,0.1783,6.5783,2.537,15/9-F-1 A
146008,3272.3,77.325,59.793,0.179,6.5849,2.5377,15/9-F-1 A
146009,3272.4,77.4434,60.1093,0.183,6.5998,2.5394,15/9-F-1 A
146010,3272.5,77.6141,60.4495,0.1819,6.6007,2.5406,15/9-F-1 A
146011,3272.6,77.7849,58.8051,0.1852,6.5766,2.5395,15/9-F-1 A
146012,3272.7,78.0352,58.9011,0.1921,6.5382,2.5359,15/9-F-1 A
146013,3272.8,78.3333,59.8955,0.1955,6.5115,2.5326,15/9-F-1 A
146014,3272.9,78.6314,60.2603,0.1943,6.5121,2.5317,15/9-F-1 A
146015,3273.0,78.8949,58.6101,0.1947,6.5289,2.5327,15/9-F-1 A
146016,3273.1,79.133,58.482,0.1949,6.5705,2.5341,15/9-F-1 A
146017,3273.2,79.3707,60.0673,0.1954,6.6238,2.5343,15/9-F-1 A
146018,3273.3,79.5037,61.7708,0.1965,6.6752,2.5329,15/9-F-1 A
146019,3273.4,79.543,61.7749,0.1972,6.7032,2.5313,15/9-F-1 A
146020,3273.5,79.582,63.4837,0.1988,6.699,2.531,15/9-F-1 A
146021,3273.6,79.4784,65.2888,0.1943,6.6773,2.5319,15/9-F-1 A
146022,3273.7,79.2206,64.7556,0.184,6.648,2.5325,15/9-F-1 A
146023,3273.8,78.9627,67.5279,0.1764,6.6152,2.5315,15/9-F-1 A
146024,3273.9,78.6673,67.9826,0.1708,6.5863,2.5294,15/9-F-1 A
146025,3274.0,78.3226,67.2946,0.168,6.5677,2.5282,15/9-F-1 A
146026,3274.1,77.9778,68.5922,0.1697,6.5722,2.5298,15/9-F-1 A
146027,3274.2,77.6087,68.3864,0.1685,6.6024,2.5336,15/9-F-1 A
146028,3274.3,77.2005,69.3279,0.1644,6.653,2.5375,15/9-F-1 A
146029,3274.4,76.7927,68.7675,0.1645,6.7139,2.5397,15/9-F-1 A
146030,3274.5,76.5026,69.205,0.1674,6.7671,2.5402,15/9-F-1 A
146031,3274.6,76.4445,68.7567,0.1758,6.7919,2.5403,15/9-F-1 A
146032,3274.7,76.3865,65.6946,0.1815,6.7731,2.5408,15/9-F-1 A
146033,3274.8,76.3693,63.0926,0.1856,6.709,2.5411,15/9-F-1 A
146034,3274.9,76.4529,62.4926,0.1884,6.6257,2.5405,15/9-F-1 A
146035,3275.0,76.5368,62.028,0.1911,6.5475,2.5383,15/9-F-1 A
146036,3275.1,76.739,62.206,0.1906,6.4812,2.5343,15/9-F-1 A
146037,3275.2,77.3143,61.2215,0.1919,6.4221,2.5301,15/9-F-1 A
146038,3275.3,77.8896,60.0795,0.1938,6.3778,2.5272,15/9-F-1 A
146039,3275.4,78.4333,59.7412,0.1913,6.3556,2.526,15/9-F-1 A
146040,3275.5,78.8454,61.0172,0.1887,6.3402,2.525,15/9-F-1 A
146041,3275.6,79.2574,62.595,0.1868,6.3154,2.5217,15/9-F-1 A
146042,3275.7,79.6238,61.5603,0.1867,6.2871,2.5158,15/9-F-1 A
146043,3275.8,79.7229,61.2544,0.1892,6.2769,2.5092,15/9-F-1 A
146044,3275.9,79.8219,61.222,0.194,6.2976,2.5042,15/9-F-1 A
146045,3276.0,79.9159,62.6019,0.1985,6.3294,2.5019,15/9-F-1 A
146046,3276.1,79.9639,61.3619,0.1995,6.3354,2.5019,15/9-F-1 A
146047,3276.2,80.0119,61.6553,0.198,6.3114,2.5032,15/9-F-1 A
146048,3276.3,80.06,63.2286,0.1967,6.295,2.5045,15/9-F-1 A
146049,3276.4,80.1113,63.0806,0.1978,6.3204,2.5053,15/9-F-1 A
146050,3276.5,80.1627,64.7248,0.2018,6.3948,2.5054,15/9-F-1 A
146051,3276.6,80.2143,61.4483,0.2047,6.4962,2.5061,15/9-F-1 A
146052,3276.7,80.3695,60.5851,0.214,6.592,2.5083,15/9-F-1 A
146053,3276.8,80.5247,59.8195,0.2175,6.6545,2.5128,15/9-F-1 A
146054,3276.9,80.6801,59.2964,0.226,6.677,2.5192,15/9-F-1 A
146055,3277.0,80.939,60.7688,0.2303,6.6886,2.5261,15/9-F-1 A
146056,3277.1,81.2032,61.5454,0.2325,6.7086,2.5305,15/9-F-1 A
146057,3277.2,81.4674,62.5928,0.2291,6.7392,2.5305,15/9-F-1 A
146058,3277.3,81.7047,63.9768,0.2261,6.7909,2.5271,15/9-F-1 A
146059,3277.4,81.9391,66.9008,0.2229,6.8693,2.524,15/9-F-1 A
146060,3277.5,82.1736,68.0645,0.2225,6.9962,2.5248,15/9-F-1 A
146061,3277.6,82.451,68.1514,0.2268,7.1949,2.5324,15/9-F-1 A
146062,3277.7,82.7356,69.8508,0.2328,7.4864,2.5468,15/9-F-1 A
146063,3277.8,83.0195,70.5283,0.2367,7.8566,2.5657,15/9-F-1 A
146064,3277.9,82.9579,73.1644,0.2278,8.2457,2.5854,15/9-F-1 A
146065,3278.0,82.814,74.677,0.2209,8.5915,2.6029,15/9-F-1 A
146066,3278.1,82.6694,76.3909,0.21,8.8567,2.6171,15/9-F-1 A
146067,3278.2,82.2455,79.0493,0.1992,9.0414,2.6301,15/9-F-1 A
146068,3278.3,81.7333,77.9297,0.189,9.1489,2.6435,15/9-F-1 A
146069,3278.4,81.2202,77.7104,0.1776,9.1757,2.6556,15/9-F-1 A
146070,3278.5,80.336,80.1691,0.1731,9.1182,2.6619,15/9-F-1 A
146071,3278.6,79.3014,78.7514,0.1639,8.9994,2.6583,15/9-F-1 A
146072,3278.7,78.2669,75.7599,0.1527,8.8533,2.6487,15/9-F-1 A
146073,3278.8,77.3062,71.0961,0.1411,8.6803,2.64,15/9-F-1 A
146074,3278.9,76.3828,63.4654,0.1308,8.4635,2.6358,15/9-F-1 A
146075,3279.0,75.46,57.03,0.1221,8.2199,2.6344,15/9-F-1 A
146076,3279.1,74.7797,52.9017,0.1184,7.9964,2.6304,15/9-F-1 A
146077,3279.2,74.2506,48.7662,0.1104,7.8495,2.6218,15/9-F-1 A
146078,3279.3,73.7216,42.2041,0.1066,7.7922,2.6114,15/9-F-1 A
146079,3279.4,73.1922,36.6957,0.1033,7.7928,2.6056,15/9-F-1 A
146080,3279.5,72.6623,32.3704,0.1003,7.8047,2.6074,15/9-F-1 A
146081,3279.6,72.1327,28.1697,0.0975,7.8255,2.6141,15/9-F-1 A
146082,3279.7,71.6504,26.3287,0.0946,7.8645,2.6213,15/9-F-1 A
146083,3279.8,71.2118,26.9662,0.0917,7.9018,2.6259,15/9-F-1 A
146084,3279.9,70.7732,27.3276,0.0888,7.9129,2.6277,15/9-F-1 A
146085,3280.0,70.3062,26.005,0.0864,7.8879,2.6277,15/9-F-1 A
146086,3280.1,69.8075,25.9484,0.0843,7.8569,2.628,15/9-F-1 A
146087,3280.2,69.3091,25.6105,0.0829,7.8481,2.6297,15/9-F-1 A
146088,3280.3,68.8839,24.8973,0.0823,7.8638,2.6318,15/9-F-1 A
146089,3280.4,68.5582,24.6667,0.0859,7.8841,2.6324,15/9-F-1 A
146090,3280.5,68.2327,23.5616,0.0881,7.8869,2.6304,15/9-F-1 A
146091,3280.6,67.9715,23.5096,0.0887,7.8768,2.6276,15/9-F-1 A
146092,3280.7,67.817,24.0542,0.0924,7.8596,2.625,15/9-F-1 A
146093,3280.8,67.6625,24.4239,0.0981,7.834,2.6228,15/9-F-1 A
146094,3280.9,67.5184,25.3232,0.0998,7.8057,2.6211,15/9-F-1 A
146095,3281.0,67.3956,24.2091,0.0979,7.7858,2.6208,15/9-F-1 A
146096,3281.1,67.2729,23.3241,0.0986,7.7938,2.6234,15/9-F-1 A
146097,3281.2,67.1667,21.0202,0.0982,7.8218,2.6265,15/9-F-1 A
146098,3281.3,67.1028,20.1324,0.096,7.8314,2.626,15/9-F-1 A
146099,3281.4,67.039,20.6914,0.0926,7.801,2.6213,15/9-F-1 A
146100,3281.5,66.9715,20.9477,0.0892,7.7393,2.6151,15/9-F-1 A
146101,3281.6,66.8918,21.2378,0.0867,7.6839,2.6121,15/9-F-1 A
146102,3281.7,66.8122,22.4305,0.0856,7.6653,2.6144,15/9-F-1 A
146103,3281.8,66.7264,22.5986,0.0855,7.6676,2.6196,15/9-F-1 A
146104,3281.9,66.6136,21.9654,0.0855,7.6634,2.624,15/9-F-1 A
146105,3282.0,66.5009,22.2952,0.0849,7.6417,2.626,15/9-F-1 A
146106,3282.1,66.3801,25.5545,0.0837,7.6143,2.626,15/9-F-1 A
146107,3282.2,66.2088,28.6328,0.0822,7.587,2.6241,15/9-F-1 A
146108,3282.3,66.0374,27.2035,0.0811,7.5581,2.6206,15/9-F-1 A
146109,3282.4,65.8651,25.545,0.08,7.5324,2.6157,15/9-F-1 A
146110,3282.5,65.682,24.7294,0.0784,7.5057,2.611,15/9-F-1 A
146111,3282.6,65.4989,23.3933,0.0766,7.4771,2.6081,15/9-F-1 A
146112,3282.7,65.3241,22.2956,0.0756,7.4638,2.6072,15/9-F-1 A
146113,3282.8,65.3411,20.7308,0.076,7.4653,2.6078,15/9-F-1 A
146114,3282.9,65.3581,20.0263,0.0779,7.4782,2.6085,15/9-F-1 A
146115,3283.0,65.3756,20.5227,0.0805,7.4859,2.6076,15/9-F-1 A
146116,3283.1,65.527,21.8176,0.0825,7.4838,2.6038,15/9-F-1 A
146117,3283.2,65.6797,23.7356,0.0835,7.4833,2.5988,15/9-F-1 A
146118,3283.3,65.8325,25.0518,0.0837,7.4909,2.5969,15/9-F-1 A
146119,3283.4,66.011,25.5167,0.0843,7.495,2.5999,15/9-F-1 A
146120,3283.5,66.191,27.0205,0.086,7.47,2.6034,15/9-F-1 A
146121,3283.6,66.3709,26.7335,0.0885,7.4007,2.6031,15/9-F-1 A
146122,3283.7,66.5205,27.2705,0.091,7.2998,2.5978,15/9-F-1 A
146123,3283.8,66.6665,27.0962,0.0927,7.1844,2.5895,15/9-F-1 A
146124,3283.9,66.8124,27.1183,0.0938,7.0853,2.5817,15/9-F-1 A
146125,3284.0,66.9105,26.7843,0.0947,7.0425,2.5796,15/9-F-1 A
146126,3284.1,67.0,26.8679,0.096,7.0581,2.5825,15/9-F-1 A
146127,3284.2,67.0896,27.2097,0.0979,7.1092,2.5851,15/9-F-1 A
146128,3284.3,67.1883,26.1227,0.0998,7.2021,2.5855,15/9-F-1 A
146129,3284.4,67.2894,26.0178,0.1008,7.3276,2.5842,15/9-F-1 A
146130,3284.5,67.3907,27.3277,0.1007,7.4395,2.583,15/9-F-1 A
146131,3284.6,67.5489,27.2867,0.1,7.5097,2.5834,15/9-F-1 A
146132,3284.7,67.7261,29.3359,0.099,7.5355,2.5855,15/9-F-1 A
146133,3284.8,67.9033,31.0074,0.0978,7.5218,2.5883,15/9-F-1 A
146134,3284.9,68.0851,32.7053,0.0956,7.475,2.5898,15/9-F-1 A
146135,3285.0,68.269,34.295,0.0925,7.4269,2.5892,15/9-F-1 A
146136,3285.1,68.4528,35.093,0.0897,7.4181,2.5883,15/9-F-1 A
146137,3285.2,68.5586,36.2529,0.0884,7.4425,2.5885,15/9-F-1 A
146138,3285.3,68.6236,35.0928,0.0883,7.4711,2.5893,15/9-F-1 A
146139,3285.4,68.6883,31.8935,0.0884,7.483,2.5902,15/9-F-1 A
146140,3285.5,68.6332,30.8106,0.0881,7.4786,2.59,15/9-F-1 A
146141,3285.6,68.501,28.3445,0.0878,7.4747,2.5881,15/9-F-1 A
146142,3285.7,68.3685,26.8751,0.0876,7.469,2.5843,15/9-F-1 A
146143,3285.8,68.1523,26.507,0.0874,7.4457,2.5807,15/9-F-1 A
146144,3285.9,67.8704,26.3212,0.0874,7.3844,2.5791,15/9-F-1 A
146145,3286.0,67.5884,24.9185,0.0878,7.2921,2.5799,15/9-F-1 A
146146,3286.1,67.3083,23.9813,0.0917,7.2126,2.5819,15/9-F-1 A
146147,3286.2,67.0298,23.7698,0.0896,7.1858,2.5835,15/9-F-1 A
146148,3286.3,66.7514,23.4585,0.0907,7.2157,2.5843,15/9-F-1 A
146149,3286.4,66.5175,24.3532,0.0929,7.2672,2.5845,15/9-F-1 A
146150,3286.5,66.3349,23.9747,0.0973,7.2811,2.5852,15/9-F-1 A
146151,3286.6,66.1524,24.8885,0.1036,7.2379,2.5868,15/9-F-1 A
146152,3286.7,66.0176,26.6653,0.1105,7.1632,2.5885,15/9-F-1 A
146153,3286.8,65.9499,27.6283,0.1169,7.0969,2.5885,15/9-F-1 A
146154,3286.9,65.8825,29.7196,0.1228,7.0457,2.5847,15/9-F-1 A
146155,3287.0,65.8989,34.3321,0.1294,6.9794,2.5766,15/9-F-1 A
146156,3287.1,66.0593,39.7024,0.1374,6.875,2.5664,15/9-F-1 A
146157,3287.2,66.2198,44.5718,0.1465,6.746,2.5569,15/9-F-1 A
146158,3287.3,66.4579,47.4146,0.1558,6.6256,2.5499,15/9-F-1 A
146159,3287.4,66.8605,50.5131,0.1634,6.533,2.5449,15/9-F-1 A
146160,3287.5,67.2634,54.2872,0.1687,6.4669,2.5411,15/9-F-1 A
146161,3287.6,67.7349,57.0174,0.1725,6.4054,2.5385,15/9-F-1 A
146162,3287.7,68.3895,59.2614,0.1758,6.3378,2.5376,15/9-F-1 A
146163,3287.8,69.0441,61.5446,0.1783,6.2673,2.537,15/9-F-1 A
146164,3287.9,69.7104,62.1013,0.179,6.2186,2.5353,15/9-F-1 A
146165,3288.0,70.4166,64.5021,0.1778,6.202,2.5324,15/9-F-1 A
146166,3288.1,71.1228,67.0216,0.1759,6.2075,2.5295,15/9-F-1 A
146167,3288.2,71.831,69.4065,0.1743,6.2186,2.5276,15/9-F-1 A
146168,3288.3,72.5485,68.8651,0.1732,6.2298,2.5268,15/9-F-1 A
146169,3288.4,73.266,68.315,0.1723,6.2415,2.5267,15/9-F-1 A
146170,3288.5,73.9418,66.7827,0.1717,6.247,2.5281,15/9-F-1 A
146171,3288.6,74.3373,65.6481,0.1709,6.2425,2.5314,15/9-F-1 A
146172,3288.7,74.7328,67.3601,0.1694,6.2332,2.5358,15/9-F-1 A
146173,3288.8,75.1123,67.3054,0.1671,6.2307,2.5382,15/9-F-1 A
146174,3288.9,75.3107,64.8764,0.162,6.2372,2.5366,15/9-F-1 A
146175,3289.0,75.509,62.5508,0.1642,6.2399,2.5317,15/9-F-1 A
146176,3289.1,75.7025,64.8997,0.1649,6.2363,2.5265,15/9-F-1 A
146177,3289.2,75.7593,66.0147,0.1664,6.232,2.5231,15/9-F-1 A
146178,3289.3,75.8161,65.7992,0.1676,6.2336,2.5219,15/9-F-1 A
146179,3289.4,75.8728,62.6359,0.1678,6.2398,2.5216,15/9-F-1 A
146180,3289.5,75.8985,62.2024,0.167,6.2391,2.522,15/9-F-1 A
146181,3289.6,75.9237,60.4839,0.165,6.2252,2.5234,15/9-F-1 A
146182,3289.7,75.9487,60.8048,0.1624,6.203,2.5259,15/9-F-1 A
146183,3289.8,75.9242,60.5731,0.1591,6.196,2.528,15/9-F-1 A
146184,3289.9,75.8963,58.3944,0.1554,6.2272,2.529,15/9-F-1 A
146185,3290.0,75.8685,56.3887,0.1516,6.2852,2.5287,15/9-F-1 A
146186,3290.1,75.8533,55.3166,0.1485,6.3334,2.5269,15/9-F-1 A
146187,3290.2,75.8397,55.7956,0.1462,6.3394,2.5237,15/9-F-1 A
146188,3290.3,75.8257,54.6446,0.1442,6.3035,2.5204,15/9-F-1 A
146189,3290.4,75.7135,52.8688,0.1428,6.25,2.5179,15/9-F-1 A
146190,3290.5,75.5824,53.1301,0.1429,6.2057,2.5169,15/9-F-1 A
146191,3290.6,75.4511,53.3322,0.1447,6.1877,2.5179,15/9-F-1 A
146192,3290.7,75.2825,54.1836,0.1469,6.2061,2.5206,15/9-F-1 A
146193,3290.8,75.104,57.9504,0.1474,6.2609,2.5225,15/9-F-1 A
146194,3290.9,74.9255,60.4382,0.148,6.3157,2.5244,15/9-F-1 A
146195,3291.0,74.759,60.9141,0.1473,6.3623,2.5235,15/9-F-1 A
146196,3291.1,74.5966,59.8712,0.1472,6.3904,2.5217,15/9-F-1 A
146197,3291.2,74.4345,60.3919,0.1486,6.4259,2.52,15/9-F-1 A
146198,3291.3,74.3477,62.9609,0.1513,6.4922,2.5195,15/9-F-1 A
146199,3291.4,74.2938,63.7284,0.1516,6.5569,2.5192,15/9-F-1 A
146200,3291.5,74.2401,64.4376,0.1549,6.5702,2.5179,15/9-F-1 A
